Candidato,VideoID,Comentario,FechaHora												
"Verónika Mendoza,tm8zU8MfVU8,""Veronica como congresista, no aportaste beneficios tangibles al Perú, iniciaste con humala y terminaste como oposición, que puedes saber de decisión, lealtad y liderazgo. NO COMPARTO NI DEFIENDO EL MEDIOCRE GOBIERNO DE HUMALA , pero es sólo mi pensar, antes de tomar una decisión de elegir ser militante de un partido, sabiendo de donde era financiado no dijiste nada, pero por una mala investigación en Cusco, la cual tu presidías que paso??? Y cuándo te diste cuenta que saldría a la luz la corrupción de HUMALA que paso??? ."												
												
"Por favor no le mientas al país."",2016-01-29T06:42:29Z"												
Verónika Mendoza,tm8zU8MfVU8,otra burra de mierda,2016-01-28T22:15:58Z												
Verónika Mendoza,tm8zU8MfVU8,UNA BUENA OPCION.......  VAMOS VERONIKA   ...!!!!,2016-01-28T17:52:50Z												
"Verónika Mendoza,tm8zU8MfVU8,""Grande Vero...siempre adelante señora presidenta, hasta la victoria final!!!!"",2016-01-28T02:14:59Z"												
Verónika Mendoza,tm8zU8MfVU8,AUN TE FALTA VERO...PERO ESTA VEZ VOTARE POR BARNECHEA..... AUNQUE LOS DOS MEJOR OPCION QUE EL CARETA DE GUZMAN,2016-01-28T01:19:16Z												
"Verónika Mendoza,tm8zU8MfVU8,""Que leas me dice, que tu no dices lo que lees, esta redactado con el fin de salir bien... Pero te falta convicción!  si la tuvieras todo lo tendrías memorizado porque es algo que te obsesiona y ser te graba... "												
												
"Ella piensa que está exponiendo un tema como en el universidad... (Ser presidente no es una tesis) LO SIENTO PERO TE FALTA!"",2016-01-27T18:55:56Z"												
"Verónika Mendoza,tm8zU8MfVU8,""Por el momento a 15 CORRUPTOS no le gusta este video :V"												
"ptt. Yo también pensé que mis audífonos estaban mal."",2016-01-27T18:53:17Z"												
"Verónika Mendoza,tm8zU8MfVU8,""no leas PE, sé como Barnechea o Guzmán, di lo que sabes sin papelito...sólo guiate de él."",2016-01-27T17:45:28Z"												
Verónika Mendoza,tm8zU8MfVU8,Otra vez... lo de regular los medios???? Como siempre los izquierdistas disparandose a los pies!! jajajaj Ayayay,2016-01-27T14:15:09Z												
"Verónika Mendoza,tm8zU8MfVU8,""Así se habla Verónica Mendoza, todos estos corruptos deben salir y de esta manera el estado sea libre y desarrolle para beneficio del pueblo."",2016-01-27T13:26:57Z"												
Verónika Mendoza,tm8zU8MfVU8,lo que le falta en la propuesta de veronica es estudiar el modelo de abitrariedad y fasilidaddes tecnicas fisicas que tiene un congresista corrupto para que fisicamente por procedimiento de validacion las capacidades de que el congresista pueda hacer por corrupcion sean blokeadas y las buenas no blokeadas. hablamos de procedimientos tecnicos fisicos. ejm las leyes y las propuestas de congreso que no son escrita en la pag web donde todo informacion debe de estar hay esa ley no aplica no vale no exite si existe es una imprudencia contra el sistema. y para que la gente lea eso debe ser de ley que en todas las univercidades que se estudien derecho vean eso de periodico y que todo los programas de televicion deban de hacer un comercial algo al respecto o letras abajo de amor amor sobre noticias de eso al respecto. tiene que tener ese espiritu trabajador de leguia sabes que? comete tu verdura si o si te alimenta tu mente..!!  en los periódicos de la univercidad..!! en todos los periódicos de ley una rallita en el margen del periódico no importa..!! donde siempre ponen pagina web ha entrar..!! exigir a los profesores de la historia del peru llamar las cosas por su nombre al corrupto corrupto...!! un solo chat conectado al face book al tewiter hay muchas pg web que usas face book para opinar y aparecen también en la pag web ..!!,2016-01-27T08:57:33Z												
Verónika Mendoza,tm8zU8MfVU8,Vamos Vero!!! Contra viento y marea.,2016-01-27T04:30:50Z												
Verónika Mendoza,tm8zU8MfVU8,la señora que voto para que mas soldados de los eeuu entren al pais Verónika Mendoza en Foro PROÉTICA,2016-01-27T03:14:11Z												
Verónika Mendoza,tm8zU8MfVU8,vamos voten por su 1% echen sus votos al tacho  soy realista  su 1% se ira al tacho = k sus seguidores tenesmos k elegir la mejor opcion entre los 4 mejores en el rank  conste no digo ks ea una mala opcion es una buenisima opcion pero le veo voto ala basura solo ayudaran a las ratas acuñistas al dividir los votos porlos k queremos un peru mejor,2016-01-27T01:23:01Z												
Verónika Mendoza,tm8zU8MfVU8,Doyle,2016-01-26T23:04:04Z												
Verónika Mendoza,tm8zU8MfVU8,Interesante propuesta,2016-01-26T22:57:31Z												
"Verónika Mendoza,tm8zU8MfVU8,""las cosas claras, y eso atrae a saber mas de ti, buena competencia para julio guzman"",2016-01-26T19:19:57Z"												
Verónika Mendoza,tm8zU8MfVU8,veronika mendoza  1000000000000 veces mejor  k  todos  los demas candidatos,2016-01-26T18:58:02Z												
"Verónika Mendoza,tm8zU8MfVU8,""VERONIKA MENDOZA ES LA MEJOR OPCION , LOS DEMAS YA GOBERNARON Y QUIEREN SEGUIR GOBERNANDO , SIN NINGUNA DUDA MI VOTO ES PARA VERONIKA MENDOZA PRESIDENTA 2016"",2016-01-26T18:29:18Z"												
Verónika Mendoza,tm8zU8MfVU8,Si condenas a la dictadura corrupta de chavismo de Maduro  en Venezuela te creo si no es lo mismo de siempre.,2016-01-26T17:01:47Z												
Verónika Mendoza,tm8zU8MfVU8,No es RPP es RPCH.,2016-01-26T17:00:46Z												
Verónika Mendoza,tm8zU8MfVU8,Creo que votare por ella.,2016-01-26T16:12:09Z												
"Verónika Mendoza,tm8zU8MfVU8,""Vero, eres lo maximo,  vien dicho a todos los corruptos."",2016-01-26T16:09:52Z"												
Verónika Mendoza,tm8zU8MfVU8,Debe haber mano  firme  contra el  corrupto  pero también contra el corruptor!  interesante presentación Verónika Mendoza,2016-01-26T15:48:32Z												
"Verónika Mendoza,tm8zU8MfVU8,""Verito que grande eres, tu tienes mi voto desde tus inicios a la candidatura, formidable tu exposicion, ojala lo difundan este video en los canales de television , cosa dificil porque los medios de comunicacion lamentablemente estan manipulados por la corrupcion e intereses oscuros"",2016-01-26T12:38:53Z"												
"Verónika Mendoza,tm8zU8MfVU8,""QUIENES.SON LOS 10 QUE PONEN (NO ME GUSTA).SI LA.MUJER HABLO LA.VERDAD Y SUS PROPUESTAS SON CLAVE PARA LA JUSTICIA DE ESTE PAIS, SEGURO.ESOS MIERDAS.SE.CONFORMAN CON LO QUE AHORA.ES.O SON SICARIOS.Y GENTE.DE.MAL.VIVIR.QUE SE.VENDE POR UN CALZON....!!!!"",2016-01-26T08:06:10Z"												
Verónika Mendoza,tm8zU8MfVU8,Verónica  eres la única mujer en estas elecciones correcta y que  quiere trabajar por la patria .,2016-01-26T07:32:23Z												
Verónika Mendoza,tm8zU8MfVU8,El Perú quiere y necesita un nuevo Perú.,2016-01-26T05:32:22Z												
"Verónika Mendoza,jXE38lMYAcI,""Verónica porque no hablas de bolivia y su crisis económica... Estás muy callada, tu no eres asi ??"",2023-04-06T05:15:18Z"												
Verónika Mendoza,jXE38lMYAcI,Considero que la consulta previa NO es efectivo por dos cosas: 1ro. que el gobierno no informo detalladamente sobre el tema y 2do. por que se involucro una sensación ideologica en esta interesante herramienta de participación.,2015-01-21T17:26:31Z												
"Verónika Mendoza,jXE38lMYAcI,""Considero que la consulta previa, permite aperturar un proceso de dialogo en el que tiene que definir los beneficios económicos, ambientales y sociales hacia las comunidades, que no pongan en riesgo la superveniencia de los pueblos indígenas, frente a las actividades extractivas.   asimismo una debida compensación e indemnización ante daños que pudiera ocasionar."",2014-04-15T06:02:14Z"												
Verónika Mendoza,jXE38lMYAcI,Todo mi respeto Verónica Mendoza! ,2014-04-15T04:17:45Z												
"Verónika Mendoza,-YK_34iaWfE,""LOS PERSONEROS LEGALES  DE RAFAEL LÓPEZ ALIAGA , DEBEN TENER MUCHA HABILIDAD MENTAL PARA CONTRASTAR LAS ACTAS EN CADA REGIÓN DE LA ONPE , CON LAS ACTAS QUE LA MESA DE SUFRAGIO ENTREGA , DESPUÉS DEL CONTEO  , ENTREGA A CADA PARTIDO POLITICO A TRAVÉS DE SUS PERSONEROS DE MESA , ESAS ACTAS QUE LLEVA LA ONPE DE CADA MESA , TIENEN QUE SER FIRMADAS POR LOS PERSONEROS DE MESA E AHÍ EL PERSONERO  LEGAL TIENE QUE VERIFICAR QUE LAS FIRMAS DE LAS ACTAS QUE VAN A SER CONTADAS , SEAN LAS QUE LLEVAN LA FIRMA DEL PERSONERO DE MESA , YA QUE EL CONTEO ES REGIONAL , LOS CUÁLES SON SUMADOS EN ONPE LIMA , CON UNA RAPIDEZ DE LA LUZ .SI ESO OCURRE QUE EL CONTEO SEA VOTO A VOTO  . PERSONEROS LEGALES CON MUCHA HABILIDAD MENTAL Y LOS PERSONEROS DE MESA FIRMEN TODAS LAS ACTAS       ( 06 ) QUE LLEVA LA ONPE , POR QUE SE DAN CASOS QUE EL PRESENTE DE MESA PREGUNTA QUIEREN FIRMAR TOADAS LAS ACTAS ?  Y ALGUNOS PERSONEROS DUCEN , NO SOLAMENTE LA MÍA , ÉNFASIS EN ESO CAPACITADORES DE MIEMBROS DE MESA ..."",2021-04-11T20:41:12Z"												
"Verónika Mendoza,-YK_34iaWfE,""Ojalá gane Verónika Mendoza. Mujer  inteligente, equilibrada y se expresa muy bien."",2021-04-10T20:05:22Z"												
"Verónika Mendoza,-YK_34iaWfE,""Se nota el sarcasmo burlesco de estos seudoperiodistas, puta que aburrido... Lo bueno es que pronto serán viejos. Y espero que en un futuro no muy lejano podamos ser diferentes a este tipo de personas."",2021-04-10T04:38:41Z"												
Verónika Mendoza,-YK_34iaWfE,Efectivamente es hora de dar oportunidad a una persona que tiene las ideas claras para el cambio ya que la derecha a demostrado un fracaso rotundo para el desallo de los más pobres,2021-04-09T19:51:23Z												
Verónika Mendoza,-YK_34iaWfE,LOS TRES CHIFLADOS!!!,2021-04-09T18:58:50Z												
"Verónika Mendoza,-YK_34iaWfE,""No salen del  “papá estado proveerá”"												
El modelo socialista matará al emprendedor	" prefiere un estado pesado y por supuesto lerdo, para robar y beneficiar al grupo gobernante, gastará para difundir su mensaje de terror y hacer dependiente a la población de las dádivas del estado. Yo no quiero eso para mis hijos."",2021-04-09T18:05:05Z"											
"Verónika Mendoza,-YK_34iaWfE,""Esta mujer apoya la politica de Evo Morales un narco presidente como amigo del presidente de Venezuela Nicolas Maduro,como podemos apoyar al  veronika mendoza si nos llevara a un Venezuela al Peru."",2021-04-09T15:52:03Z"												
Verónika Mendoza,-YK_34iaWfE,Es cierto que Verónika dice que es suficiente con comer una vez al día? No jodas ps,2021-04-09T15:03:09Z												
Verónika Mendoza,-YK_34iaWfE,Así hablaba Chávez....,2021-04-09T01:34:42Z												
"Verónika Mendoza,-YK_34iaWfE,""Si to fuera peruana, yo votaria en esa senora. Se nota su preparo. Su conocimiento de la politica y mas q todo su plan de gobierno. Es clara e inteligente. Me gustas sus argumentos."",2021-04-08T22:19:06Z"												
"Verónika Mendoza,-YK_34iaWfE,""Siempre he dicho quieren ZATANIZAR a la IZQUIERDA a pesar de que nunca han sido GOBIERNO como siempre los ULTRADERECHA Y LA DERECHA en si misma como siempre se distinguido como unos MALVADOS diciendo su MENTIRA como si fuera un DISCO RAYADO que no tienen argumento para DESTAPAR la CORRUPCION porque diempre se han COLUDIDO con la COIMA, como el robo sistematico, como haciendo obras inconclusas sin mediar el contro para no irse a la CARCEL donde deben estar robando al ESTADO trabando el progreso del PERU."												
NO soy Izquierdista pero la sora VERONICA MENDOZA me llena los ojos viendola porque es una BELLEZA DE MUJER PERUANA es provinciana, es una mujer NOBLE con ella se llenaria de halagos los demas paises seria una mujer INTERESANTE.												
La señora Veronica Mendoza es una mujer inteligente con mucha habilidad, lo que no pudo la derecha fue de avanzar dino nod trajo un atrazo enorme al PERU porque mas se dedicaron a saquear al Erario Nacional por el apetito del DINERO mal habido, dejando de pagar sus IMPUESTOS, este dinero esta deuda seria para la gente VUNERABLES dejando sin comida a niños, niñas, ancianos, ancianas, madres solteras es decir dejando en ABANDONO a su suerte es tiempo que la ULTRADERECHA cambie porque estamos en el siglo XXI.												
Por eso digo la señora VERONICA MENDOZA es de una BELLEZA desbordante, es SIMPATICA dejando una estela de simpatia por eso lo aclama la gente provinciana porque es su paisana por derecho propio debe ganar para ser GOBIERNO.												
"Señor LIMEÑO tu que eres INDECISO  VOTA por VERONICA MENDOZA en cuanto a los HOMBRES limeños tu me dijeron que es una mujer ENCANTADORA porque tiene una BELLEZA descomulgal, me dicen mi voto es para la simpatica de VERONICA......EUREKA.......tu me conoces .......chauuuuuuuu"",2021-04-08T20:23:20Z"												
Verónika Mendoza,-YK_34iaWfE,https://youtu.be/0l1g0kwOAh0,2021-04-08T02:59:36Z												
Verónika Mendoza,-YK_34iaWfE,Veronika Mendoza ???,2021-04-07T23:57:55Z												
"Verónika Mendoza,-YK_34iaWfE,""Veronica Mendoza no solo sera nuestra Presidenta si no tambien nuestra reyna  Mavila deja que veronica Mendoza termine de hablar no interrumpas,porque el Peru no puede escuchar dos voces a ala vez,Mavila se mas educada,respetuosa porque en realidad  te comportas como una VERDULERA, tu no eres la entrevistada,tu solo pregunta y no emitas ningun comentario deja que el entrevistado responda tu pregunta eso es lo que Peru quiere. https://youtu.be/sS2jaby2FJk"												
https://youtu.be/RV0mC9xdj-U  VERONIKA TENDRA QUE GANAR LAS PERUANAS TENDRAN QUE APOYARLA												
"https://youtu.be/-YK_34iaWfE En esta entrevista Jaime Chincha mas o menos se comporto bien,la mujer un poco mas impetuosa e irrespetuosa,Las entrevistas son bien sencillas el entrevistador y el o la entrevistada,pregunta y respuesta,sin interferencias,el pueblo escuchara muy bien."",2021-04-07T22:14:19Z"												
"Verónika Mendoza,-YK_34iaWfE,""Mavila deja que veronica Mendoza termine de hablar no interrumpas,porque el Peru no puede escuchar dos voces a ala vez,Mavila se mas educada,respetuosa porque en realidad  te comportas como una VERDULERA, tu no eres la entrevistada,tu solo pregunta y no emitas ningun comentario deja que el entrevistado responda tu pregunta eso es lo que Peru quiere. https://youtu.be/sS2jaby2FJk"												
"https://youtu.be/RV0mC9xdj-U  VERONIKA TENDRA QUE GANAR LAS PERUANAS TENDRAN QUE APOYARLA"",2021-04-07T22:11:28Z"												
"Verónika Mendoza,-YK_34iaWfE,""Clara e inteligente, mi voto este 11 de abril es para Verónica."",2021-04-07T21:21:27Z"												
Verónika Mendoza,-YK_34iaWfE,Bienvenida la inversión privada responsable y las puertas del Estado estarán abiertas... Vamos Vero y JP ??????????????,2021-04-07T21:04:12Z												
"Verónika Mendoza,-YK_34iaWfE,""Verónica será la Próxima PRESIDENTE del Perú. Ya estamos cansados que nos Gobierne la DBA"												
"que ha ampliado la brecha entre ricos y pobres."",2021-04-07T20:40:56Z"												
"Verónika Mendoza,-YK_34iaWfE,""La DBA está asustada que le quiten su Status Quo, VERÓNICA PRESIDENTE JP ????????, está creciendo en las encuestas para acabar con tantos Corruptos que viven del Estado."",2021-04-07T20:39:12Z"												
"Verónika Mendoza,-YK_34iaWfE,""Patricia del Rio, gestora de desinformación, si Biden de USA lo esta haciendo para recaudar impuestos a traves de las grandes empresas en EEUU. bueno es notorio que esta parcializada la conductora."",2021-04-07T19:33:24Z"												
Verónika Mendoza,-YK_34iaWfE,Chávez dijo lo mismo,2021-04-07T17:17:04Z												
"Verónika Mendoza,-YK_34iaWfE,""Adios corruptos, eso les pasa por arrinconar a los Morados, ahora Veronica los va a limpiar de una vez por todas."",2021-04-07T17:09:10Z"												
"Verónika Mendoza,-YK_34iaWfE,""Todo partido comunista o socialista destruyen a los países los dejan en miseria , jamás votaré por esta mujer Terruca ."",2021-04-07T13:45:57Z"												
"Verónika Mendoza,-YK_34iaWfE,""No interrumpan, dejen que la candidata explique. Con la interrupción las propuestas e ideas se quedan incompletas. Hagan más fácil a los votantes. No se aloquen!!!!"",2021-04-07T12:37:12Z"												
"Verónika Mendoza,-YK_34iaWfE,""Cual es más importante, el tiempo o que la candidata explique?????"",2021-04-07T12:34:37Z"												
Verónika Mendoza,-YK_34iaWfE,con verónica lograremos el cambio en el Perú,2021-04-07T08:43:49Z												
Verónika Mendoza,-YK_34iaWfE,Mas estado=más rovos,2021-04-07T07:07:38Z												
"Verónika Mendoza,-YK_34iaWfE,""LA HIPOCRECIA DE NUESTRA SOCIEDAD!!!!......QUE Y CUAL DEMOCRACIA???... LA DE LOS RICOS... LA DE LOS ARRIBISTAS, OPORTUNISTAS, DEMAGOGOS, PERIODISTAS O COMENTARISTAS MERMELEROS, LA DE LOS POLITICOS DE DERECHA NEOLIBERAL QUE UTILIZAN A SUS LAGARTOS, LA DE LA IZQUIERDA """"CAVIAR"""" CORRUPTA Y TRAIDORA DEL PUEBLO....O LA VERDADERA LA DE LOS POBRES DEL PERU QUE ESTAN ESPERANDO DESDE HACE SIGLOS... ES DECIR DE UNA VERDADERA DEMOCRACIA POPULAR Y CON JUSTICIA SOCIAL"",2021-04-07T02:09:58Z"												
Verónika Mendoza,-YK_34iaWfE,Mi candidata!!,2021-04-06T21:45:00Z												
